Date,Open,High,Low,Close,Adj_Close,Volume,Date_For_Scraping,Perc_Change,Text,Clean_Text
6/9/2020,10181.15039,10291.15039,10021.4502,10046.65039,10046.65039,754200,6/9/2020,0.013210688,"Sun, Mars and Moon will be holding the key for the day, well supported by Jupiter, Rahu, and Ketu. Three planets are<span id=""more-23004""></span> retrograde, but lord of the banks and share market is enjoying advantage of placed in own sign, for banks in own house, so this may protect banks and financial institutions, even though Rahu and Ketu are disturbed (bit).Otherwise global cues and FIIs are playing important role in our market. Indian market has recovered a lot from 24-03-2020 (Index wise), but equity wise depends on company to company. Crude is improving or indicating improved demands. Local market is hopeful for coming improved market movements etc. E-commerce is working strongly because logistics support has improved from this week.Indications are positive for the day. Some changes may be seen after 14:00 Hrs (IST) or so.Movements for another positive opening. Keep an eye on announcement or news from government or agencies in coming period. This includes results of companies.I would like to look for positive trade. Market may look to regain levels of previous day. Even then chances of profit bookings on upper levels possible, but period is not bad for the market.Almost all the segments are active – directly or indirectly due to conjunction etc. So, mid-caps and small-caps may also show movements. Index may also show movements. News related to medicine to Corona – is not far, it may take 3-4 months for outcome or announcement of final results and going for support to public. But great relief may be after 6-7 months.Take precaution for a while (at least for another 2-3 months.)Enjoy a reasonable day, or positive mood.Indian Rupee may trade in between 75.20 to 76.20 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",sun mar moon hold key day well support jupit rahu ketu three planet span id span retrograd lord bank share market enjoy advantag place sign bank hous may protect bank financi institut even though rahu ketu disturb bit otherwis global cue fii play import role market indian market recov lot index wise equiti wise depend compani compani crude improv indic improv demand local market hope come improv market movement etc e commerc work strongli logist support improv week indic posit day chang may seen hr ist movement anoth posit open keep eye announc news govern agenc come period includ result compani would like look posit trade market may look regain level previou day even chanc profit book upper level possibl period bad market almost segment activ directli indirectli due conjunct etc mid cap small cap may also show movement index may also show movement news relat medicin corona far may take month outcom announc final result go support public great relief may month take precaut least anoth month enjoy reason day posit mood indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/10/2020,10072.59961,10148.75,10036.84961,10116.15039,10116.15039,632400,6/10/2020,-0.004323688,"Mars, Sun and Moon are holding the key for the day with Jupiter, Ketu, and Rahu. Indications are for consolidation or<span id=""more-23013""></span> buying from lower levels and selling from upper levels. Impact of FIIs are giving comfort, whereas DIIs may look for profit bookings (just a chance). Trade accordingly.I believe that Nifty may again look for positive opening. It will be better to allow market to settle down, then look for a trade. Impact of foreign trade or some other issues may be seen in the last session. Banks due to own lord, may show strength.Crude is trying to hold levels, at the same time currency may show some strength during the day against USD.Many segments may remain active, due to indications of opening of market. Bakery products may show good moves.Rubber, solvents, carbon black, alcohol and its products like wine or spirit etc., engineering goods may also show some positive indications, Pharmaceuticals with communication, IT related areas like e-commerce, water storage, packaging industry etc. may be doing better.Enjoy the day. Buy on dip will be better policy at least around solar eclipse. Profit bookings before solar eclipse in banks will be better.Indian Rupee may trade in between 75.10 to 75.90 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar sun moon hold key day jupit ketu rahu indic consolid span id span buy lower level sell upper level impact fii give comfort wherea dii may look profit book chanc trade accordingli believ nifti may look posit open better allow market settl look trade impact foreign trade issu may seen last session bank due lord may show strength crude tri hold level time currenc may show strength day usd mani segment may remain activ due indic open market bakeri product may show good move rubber solvent carbon black alcohol product like wine spirit etc engin good may also show posit indic pharmaceut commun relat area like e commerc water storag packag industri etc may better enjoy day buy dip better polici least around solar eclips profit book solar eclips bank better indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/11/2020,10094.09961,10112.04981,9885.049805,9902.0,9902.0,715500,6/11/2020,0.019030881,"Mars with Sun leads the day, well supported by Moon, Jupiter, Rahu, and Ketu. Global situation, global political and<span id=""more-23019""></span> trade situation may also give impact during the day. That means a watchful day will be possible. Impact of CORONA can be seen in coming period within the week. This may be impact of unlock down and movement by mass (so called migrant worker – and mass movement blocked for 70 days or so).COVID may be giving one indication or warning nationally. Health structure capable of supporting? Tomorrow will give us indication.Nifty may try to hold 10000 levels. Banks are active. That's the positive point, so look for buy with care at dip. For banks trade with appropriate stop-loss. I believe market is in positive mode, may be for a week or so.Health care, sugar, alcohol, foreign related segments, crude is trying to hold its levels. Sea, ports or related segments with research labs may be doing better. Keep a watch on insurance, financial institution, rubber, automobile ancillary, Power, automobile tyres (probably blocked transportation may be doing better, like Iron ore Transportation and likewise). Better to keep a watch.Bakery products, IT, communication, communication instruments, silver, and many more will be better.Indian Rupee may trade in between 75.10 to 76.00 per USD.Fill in your details below or click an icon to log in:Connecting to %s",mar sun lead day well support moon jupit rahu ketu global situat global polit span id span trade situat may also give impact day mean watch day possibl impact corona seen come period within week may impact unlock movement mass call migrant worker mass movement block day covid may give one indic warn nation health structur capabl support tomorrow give us indic nifti may tri hold level bank activ posit point look buy care dip bank trade appropri stop loss believ market posit mode may week health care sugar alcohol foreign relat segment crude tri hold level sea port relat segment research lab may better keep watch insur financi institut rubber automobil ancillari power automobil tyre probabl block transport may better like iron ore transport likewis better keep watch bakeri product commun commun instrument silver mani better indian rupe may trade per usd fill detail click icon log connect
6/12/2020,9544.950195,9996.049805,9544.349609,9972.900391,9972.900391,796300,6/12/2020,-0.044835247,"Rahu, Mars and Sun are leading the day, with support of Ketu, retrograde Jupiter and Moon. Not a decent transit of<span id=""more-23025""></span> planets for the purpose of banks and financial institutions, share market, because lord of share market and banks etc. is in heavy influence of Rahu, which can turn the table at any moment or can give heavy spike on either side, impact from foreign cues and geo-political situation will also be not decent for the day.Crude oil companies are also facing tuff period, may be trying to resolve their deep financial crises, and avert bankruptcy like situations (few). Jupiter is playing important role along with Rahu-Ketu axis. This period is not only creating a foundation for long term global political understandings and platform for misunderstandings. Or in simple words new relationships. Same may happen in local political environment also.Corona is also picking due to unlock of lockdown, but real picture is not clear, due to test ratios in the nation. Common man is not getting chance for test and is also afraid due to financial aspects (as media is describing), which is also causing long term impact on the life and market in coming period.Today, market may look for lower bases. Dip is possible, possibly again one dip due to Rahu can be seen. Balancing between market movements and Virus unless some medicine will be in the market.Trade wisely. Look for opportunities at lower levels only in good equities. Keep a watch on results of companies. These results are not based on lockdown, this will reflect slowdown before the lockdown also. We should not ignore this fact. Impact of week shasak of Finance ministry (finance minister).Book Profit as and when possible. Trade with a watch. Pharmaceuticals and health care may be doing better.Indian Rupee may trade in between 75.50 to 76.40 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",rahu mar sun lead day support ketu retrograd jupit moon decent transit span id span planet purpos bank financi institut share market lord share market bank etc heavi influenc rahu turn tabl moment give heavi spike either side impact foreign cue geo polit situat also decent day crude oil compani also face tuff period may tri resolv deep financi crise avert bankruptci like situat jupit play import role along rahu ketu axi period creat foundat long term global polit understand platform misunderstand simpl word new relationship may happen local polit environ also corona also pick due unlock lockdown real pictur clear due test ratio nation common man get chanc test also afraid due financi aspect media describ also caus long term impact life market come period today market may look lower base dip possibl possibl one dip due rahu seen balanc market movement viru unless medicin market trade wise look opportun lower level good equiti keep watch result compani result base lockdown reflect slowdown lockdown also ignor fact impact week shasak financ ministri financ minist book profit possibl trade watch pharmaceut health care may better indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/15/2020,9919.349609,9943.349609,9726.349609,9813.700195,9813.700195,716100,6/15/2020,0.010650841,"Mars, Jupiter (retrograde) and Sun are controlling the day with support of Moon, Ketu and Mercury. Impact of<span id=""more-23041""></span> foreign cues and COVID19 or health related issues may be influencing the market. Results of last quarter may also be influencing the market; reason is Lockdown impact will be from last week of March 2020 or better to say last week of financial year or last week of last quarter. Which may be reflecting almost real indication of companies, hurting sentiment of the market.Global market is facing impact of COVID 19 return in some places (China and Japan etc.). Market may see some pressure on upper levels. Crude may also show some pressure, indicating that market of movement is not normal. Hurting sentiment of trade market.Volatile indications. Gold and silver are indicating the share market may face some issues in coming period. In simple word – confidence on share trading is not strong/good/comfortable.In India, COVID is hurting major commercial towns of nation. Opportunities may be at lower levels. Market may show some rise from lower levels also. Keep a watch on FIIs also, before going for long. Mercury has start losing its speed (for us) because is transiting on curve. Impact will be accordingly. Reason is that Mercury is heading for retrograde. Already three planets are transiting retrograde. Keep a close watch on Banks and financial sector. One important point from Monday – Solar eclipse will be influencing banks and financial institutions and crude/insurance etc. Keep a watch accordingly.Automobile, infrastructure, power, defense, Pharmaceuticals, IT, automobile ancillary with tyres may be doing better in coming period. Reasons is blocked sales for automobile and tyres can give impact accordingly. IT companies have worked or are working regularly during lockdown also. Laboratories etc. are also better.Keep a watch on lower levels, enjoy volatility.Indian Rupee may trade in between 75.50 to 76.40 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar jupit retrograd sun control day support moon ketu mercuri impact span id span foreign cue covid health relat issu may influenc market result last quarter may also influenc market reason lockdown impact last week march better say last week financi year last week last quarter may reflect almost real indic compani hurt sentiment market global market face impact covid return place china japan etc market may see pressur upper level crude may also show pressur indic market movement normal hurt sentiment trade market volatil indic gold silver indic share market may face issu come period simpl word confid share trade strong good comfort india covid hurt major commerci town nation opportun may lower level market may show rise lower level also keep watch fii also go long mercuri start lose speed us transit curv impact accordingli reason mercuri head retrograd alreadi three planet transit retrograd keep close watch bank financi sector one import point monday solar eclips influenc bank financi institut crude insur etc keep watch accordingli automobil infrastructur power defens pharmaceut automobil ancillari tyre may better come period reason block sale automobil tyre give impact accordingli compani work work regularli lockdown also laboratori etc also better keep watch lower level enjoy volatil indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/16/2020,10014.79981,10046.15039,9728.5,9914.0,9914.0,899900,6/16/2020,0.010065084,"Ketu, Sun, Mars, and Jupiter are controlling the day with support of Moon. Indications from planetary movements <span id=""more-23044""></span>and combinations are decent for the day. Jupiter and Moon are forming decent relation although Jupiter is falling in previous sign but may give better moves for the day. Ketu is influential. Laboratories, products based on Petroleum like Polyester, or likewise products may be interesting during the day.Virus is a threat, according to the horoscope of China, return of Corona may give some impact, but will it be as strong now as it is globally, I feel it is bit doubtful. Keep a watch on FIIs and DIIs. Global cues may be better.Hopeful for certain global market, their respective governments may be trying to pump financial support before 21-06-2020. News based market is possible. Results of various companies may be clearly indicating results based on prior to Lockdown, only 10 days of Lockdown period is covered. So, this will indicate proper strength of the company and economy of nation.Impact of Unemployment, no opportunities for above 5 or 8 years of experience. Globally, IT companies are prepared for work from home. Automobile tyres and automobile companies will reflect true story of economy in previous period; because this sector is real indicator of movement, reflects health of economy (+/-).This week may be doing bit better. Index may be doing better. Ketu will certainly help to give a rise in the levels of Index, there is no Rahu.Keep watch on automobile, automobile tyres, batteries and ancillary along with IT, communication, entertainment, technical segment/instruments of communication and entertainment. Indications are for dairy products, leaf based, insurance, research and laboratory, insects, germs and virus related segments or Pharmaceuticals may be doing better. Keep a watch on health care sector and instruments manufacturer of health care.Enjoy the day.Indian Rupee may trade in between 75.50 to 76.20 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",ketu sun mar jupit control day support moon indic planetari movement span id span combin decent day jupit moon form decent relat although jupit fall previou sign may give better move day ketu influenti laboratori product base petroleum like polyest likewis product may interest day viru threat accord horoscop china return corona may give impact strong global feel bit doubt keep watch fii dii global cue may better hope certain global market respect govern may tri pump financi support news base market possibl result variou compani may clearli indic result base prior lockdown day lockdown period cover indic proper strength compani economi nation impact unemploy opportun year experi global compani prepar work home automobil tyre automobil compani reflect true stori economi previou period sector real indic movement reflect health economi week may bit better index may better ketu certainli help give rise level index rahu keep watch automobil automobil tyre batteri ancillari along commun entertain technic segment instrument commun entertain indic dairi product leaf base insur research laboratori insect germ viru relat segment pharmaceut may better keep watch health care sector instrument manufactur health care enjoy day indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/17/2020,9876.700195,10003.59961,9833.799805,9881.150391,9881.150391,685400,6/17/2020,-0.000450575,"Mars, Sun, and Jupiter are leading the day with support of Moon, Ketu and Venus. Lord of share market and banks<span id=""more-23056""></span> has started slowing down its speed because is on the curve for us, so chances of slowing down or mix day for business in the share market will not be surprise. Geo-political situation and concerns will be another point of concern.Neighbouring areas are active, which may remain till June end or may further continue after some time also. Situation may remain trouble some because of three points.Keep a watch, total solar eclipse is ahead on Sunday. Which may be influencing house of banks, finances, and lord of share market also. So, it will be better to be watchful accordingly after or around this eclipse.INR may also remain under pressure.Active areas may be Petroleum, gold-based products, Pharmaceuticals, IT, communication instruments, FMCG and many more segments may be showing movements. Market may now realise basic facts of the business and economy of the nation. So, I will not prefer to go for long term for a while. Automobile batteries, ancillary etc. may be showing movements.Are we heading for confrontation with neighbouring nations? I feel chances are strong planetary position wise. So, it may also give impact on the market in coming months.Mix day possible. Geo-political and geo-power position will be important. If required, then book profit for short period. Tuff period for traders. Casual traders must protect their funds (Important)Indian Rupee may trade in between 75.70 to 76.60 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar sun jupit lead day support moon ketu venu lord share market bank span id span start slow speed curv us chanc slow mix day busi share market surpris geo polit situat concern anoth point concern neighbour area activ may remain till june end may continu time also situat may remain troubl three point keep watch total solar eclips ahead sunday may influenc hous bank financ lord share market also better watch accordingli around eclips inr may also remain pressur activ area may petroleum gold base product pharmaceut commun instrument fmcg mani segment may show movement market may realis basic fact busi economi nation prefer go long term automobil batteri ancillari etc may show movement head confront neighbour nation feel chanc strong planetari posit wise may also give impact market come month mix day possibl geo polit geo power posit import requir book profit short period tuff period trader casual trader must protect fund import indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/19/2020,10119.0,10272.40039,10072.65039,10244.40039,10244.40039,892100,6/19/2020,-0.012392568,"Sun, Jupiter, Mars and Moon are holding the key with Ketu. Four planets are retrograde. Sudden activities in market<span id=""more-23069""></span> or global events or anywhere will not be surprising. If any one is calculating retrograde position of Rahu and Ketu, then this will be considered as their regular transit pattern, if Rahu and Ketu transits direct during the same period then it is considerable.On Sunday, there will be total solar eclipse, so I will not prefer to carry position (for traders) or like to be watchful. This may influence banks and financial institutions, and chances of face-off may increase.Jobless or unemployment is another point of concern (lower middle class – white coloured). Government is concerned for labours, because they are in the not covered by media or not important for political or TRP purpose but may be much important for giving a consumption flow to quality and good products. Labours can give again a news for Parle-G type of product but for white goods industry, automobile, tyres, FMCG, and many more important industries.Our concern issue is TRP based support (for anyone). This may give short term policies, but for going in depth, we need appropriate person in the ministry of Finance.I believe that in coming period there are chances of profit bookings from upper levels or a downfall from upper levels. So, for short term traders can look for opportunities on the basis of buy on dip. Long term can look for good companies, which can survive under tuff position like Lockdown like IT, communication, FMCG, e-commerce and likewise many more.Automobile is backbone and indicator for growth of economy. Which is not in a comfortable position. This will be proved by the annual performance of 2019-20. Lockdown was for only last 10 days of financial year.Currency may show some betterment than the previous day but still above levels. Government is trying to earn revenues through Petroleum products but remember don't kill golden goose. Middle class has loss of income, instead of supporting them (service class), government is trying to extract through Petroleum. Please check, this may give impact on other products also.This may harm demand in coming period. Planets are also supporting fall in demand due to common man.Enjoy the day and move safely for next working week. Sudden fall may be possible in coming days.Indian Rupee may trade in between 75.80 to 76.70 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",sun jupit mar moon hold key ketu four planet retrograd sudden activ market span id span global event anywher surpris one calcul retrograd posit rahu ketu consid regular transit pattern rahu ketu transit direct period consider sunday total solar eclips prefer carri posit trader like watch may influenc bank financi institut chanc face may increas jobless unemploy anoth point concern lower middl class white colour govern concern labour cover media import polit trp purpos may much import give consumpt flow qualiti good product labour give news parl g type product white good industri automobil tyre fmcg mani import industri concern issu trp base support anyon may give short term polici go depth need appropri person ministri financ believ come period chanc profit book upper level downfal upper level short term trader look opportun basi buy dip long term look good compani surviv tuff posit like lockdown like commun fmcg e commerc likewis mani automobil backbon indic growth economi comfort posit prove annual perform lockdown last day financi year currenc may show better previou day still level govern tri earn revenu petroleum product rememb kill golden goos middl class loss incom instead support servic class govern tri extract petroleum pleas check may give impact product also may harm demand come period planet also support fall demand due common man enjoy day move safe next work week sudden fall may possibl come day indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/22/2020,10318.75,10393.65039,10277.59961,10311.2002,10311.2002,685400,6/22/2020,0.000731659,"Rahu, Jupiter (retrograde) and Sun are leading the day with support of Mars, Ketu, and Moon. It is a next day after<span id=""more-23088""></span> solar eclipse, which has influenced the house of finance and Banks etc. I will prefer to work with banks and financial institutions or prefer to look banks at lower levels. Jupiter is at the corner of Capricorn sign and falling in Sagittarius sign (early hours of 30-06-2020). Normally, after affect of solar eclipse are not comfortable for share market.Volatility is possible, due to many reasons – like global political issues (particularly involvement of India). Neighbouring nations of India may be cause of concern in coming period, possibly with maximum neighbours.Either market may show upper levels for a week or sudden drop can be seen in coming period. We can not ignore impact of Solar eclipse, especially in the house of banks and finance, Kutumb (family), Vaani (statements/speeches) and many more. House of research, insurance, crude, sea and related segments are also influenced with this eclipse.Power, infrastructure, automobile and automobile tyres with ancillary may give some opportunity to earn in coming days. Banks at lower levels, avoid disputed banks. Keep a watch on management. Time to be cautious with finances and statements for Indians. Please keep a proper check on bank accounts etc. Currency may show some betterment.Keep a watch on crude, Pharmaceuticals and healthcare etc.Trade wisely.Indian Rupee may trade in between 75.70 to 76.50 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",rahu jupit retrograd sun lead day support mar ketu moon next day span id span solar eclips influenc hous financ bank etc prefer work bank financi institut prefer look bank lower level jupit corner capricorn sign fall sagittariu sign earli hour normal affect solar eclips comfort share market volatil possibl due mani reason like global polit issu particularli involv india neighbour nation india may caus concern come period possibl maximum neighbour either market may show upper level week sudden drop seen come period ignor impact solar eclips especi hous bank financ kutumb famili vaani statement speech mani hous research insur crude sea relat segment also influenc eclips power infrastructur automobil automobil tyre ancillari may give opportun earn come day bank lower level avoid disput bank keep watch manag time cautiou financ statement indian pleas keep proper check bank account etc currenc may show better keep watch crude pharmaceut healthcar etc trade wise indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/23/2020,10347.9502,10484.7002,10301.75,10471.0,10471.0,669200,6/23/2020,-0.011891225,"Sun, Rahu with Jupiter (Rx) and close to falling back in Sagittarius sign are leading the day with support of Moon, <span id=""more-23091""></span>Ketu, Mars and Saturn. Four retrograde planets are active. Planets wise, market is not giving decent indication. Policies or news from foreign nations may be another cause of concern in the market.Keep a watch on global cues, market may show dip on upper levels. Indications may not be much supportive.Global impact of unemployment can be cause of concern in coming days. Country's may look forward to protecting jobs of their own nationals, which may cause concern in various nations. COVID19 is still cause of concern. Planets are not giving decent indications.It will be better to book profit if getting reasonable profits, and after that buy at lower levels. That means better to wait and watch reason is four planets are retrograde and all are active, means may give sudden changes or unpredictable situation. Index may show some sudden movements. It will be better to book profits time to time and buy at better prices.Global cues may be important.Keep a watch on IT sector, with, leather, Pharmaceuticals, sugar, agriculture, Textiles, engineering, electricals, insurance (in coming period), automobile, automobile tyres, power, infrastructure, leaf-based, and many more segments may be showing movements.Pressure possible but point of concern will be – breach of levels or no breach of levels.Indian Rupee may trade in between 75.50 to 76.20 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",sun rahu jupit rx close fall back sagittariu sign lead day support moon span id span ketu mar saturn four retrograd planet activ planet wise market give decent indic polici news foreign nation may anoth caus concern market keep watch global cue market may show dip upper level indic may much support global impact unemploy caus concern come day countri may look forward protect job nation may caus concern variou nation covid still caus concern planet give decent indic better book profit get reason profit buy lower level mean better wait watch reason four planet retrograd activ mean may give sudden chang unpredict situat index may show sudden movement better book profit time time buy better price global cue may import keep watch sector leather pharmaceut sugar agricultur textil engin electr insur come period automobil automobil tyre power infrastructur leaf base mani segment may show movement pressur possibl point concern breach level breach level indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/24/2020,10529.25,10553.15039,10281.9502,10305.29981,10305.29981,854800,6/24/2020,0.02126934,"Rahu, Saturn, and Sun are leading the day, with support of Ketu, Mars, Moon and Mercury. Mood and emotion of the<span id=""more-23097""></span> market is to give movements on any side. Rahu is strong. Virus related issues are on its high. Global politics and trades are bit tricky. Neighbouring boarders are active, transit of Saturn and Mahadasha lord Moon have activated India's boarders. Jupiter is falling back to its own sign and house. That may be giving importance to banks after month end or might have started giving strength to banks and financial institutions or may for ministry of finance to take some more steps in the next month.Now, Market may indicate to break upper levels in coming period, for a day or two market may be under pressure but may look positive. Foreign cues are normal and better. Look for opportunity after waiting for some time (opening of market).Results based impact can be seen and impact of some news or announcement from Government, which may help local companies. I would not like to give advantage of Lockdown to companies in their results, because lockdown was from 21-03-2020 (only 10 days). Results are based on their previous and actual working.Be watchful.Alcohol, spirit, and wines etc. related segments may remain highly active. Leather, Pharmaceuticals, Textiles, Automobile tyres, automobile ancillary, infrastructure, power, shipping, banks and financial institutions, acids, chemicals, carbon black, rubber, leaf-based segments etc.Today Index may show some trimming on upper levels, but emotions are decent. Wait for a while, before going for a trade. I am positive for coming days.Indian Rupee may trade in between 75.20 to 76.00 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",rahu saturn sun lead day support ketu mar moon mercuri mood emot span id span market give movement side rahu strong viru relat issu high global polit trade bit tricki neighbour boarder activ transit saturn mahadasha lord moon activ india boarder jupit fall back sign hous may give import bank month end might start give strength bank financi institut may ministri financ take step next month market may indic break upper level come period day two market may pressur may look posit foreign cue normal better look opportun wait time open market result base impact seen impact news announc govern may help local compani would like give advantag lockdown compani result lockdown day result base previou actual work watch alcohol spirit wine etc relat segment may remain highli activ leather pharmaceut textil automobil tyre automobil ancillari infrastructur power ship bank financi institut acid chemic carbon black rubber leaf base segment etc today index may show trim upper level emot decent wait go trade posit come day indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
6/25/2020,10235.54981,10361.79981,10194.5,10288.90039,10288.90039,994200,6/25/2020,-0.005212283,"Rahu with Sun is leading the day with support of Saturn, Mercury, Ketu, Moon, and Mars. Three planets are<span id=""more-23112""></span> retrograde, Venus is very slow, because will start transiting direct. I feel impact of global cues will be important. Correction is under process but may try to form some base. Reason is next week may again try to regain previous levels. Only point I want to say that wait for the settling down the market (today). Wait and allow the market to settle down – say 70-80 points of Nifty at lower levels. If it suits you then try for next week for 200 points from the lower levels.Dairy Products, rubber, leaf-based segments, sugar, chemicals, textiles, leather, power, infrastructure, automobile tyres, automobile ancillary, engineering, communication instruments, entertainment instruments, and wait for the news from various companies, aviation companies, fashion industry in coming period.Currency may remain bit weak, in comparison to previous day. News related to economy will also be important for the day. Wait before planning for the next week on the closing day of weekly expiry. Crude in coming weeks may further show some issues.Index may show some corrections. Profit bookings may continue from previous day. Mid-caps and small-caps may remain better.Indian Rupee may trade in between 75.40 to 76.30 per USD.Fill in your details below or click an icon to log in:Connecting to %s",rahu sun lead day support saturn mercuri ketu moon mar three planet span id span retrograd venu slow start transit direct feel impact global cue import correct process may tri form base reason next week may tri regain previou level point want say wait settl market today wait allow market settl say point nifti lower level suit tri next week point lower level dairi product rubber leaf base segment sugar chemic textil leather power infrastructur automobil tyre automobil ancillari engin commun instrument entertain instrument wait news variou compani aviat compani fashion industri come period currenc may remain bit weak comparison previou day news relat economi also import day wait plan next week close day weekli expiri crude come week may show issu index may show correct profit book may continu previou day mid cap small cap may remain better indian rupe may trade per usd fill detail click icon log connect
6/26/2020,10378.90039,10409.84961,10311.25,10383.0,10383.0,671900,6/26/2020,-0.000394995,"Rahu, Ketu, and Sun are leading the day, well supported by Saturn, Mars and Moon. Day is also having touch of three<span id=""more-23118""></span> retrograde planets. Indications are cues from foreign lands and other issues may remain important. Volatility with positive touch is my take due to combination of Rahu and Ketu.Important is Mahadasha of Mercury of China is giving clear aspect to their bordering area, and for us Mahadasha of Moon is lord of bordering area, so this may be point of concern. For us at least three borders are point of concern, because of Nakshtra position of three planets based in our neighbouring area (India's horoscope).Economically, wait for the results of companies and their real performance for the period of 2019-2020 (only days were for lockdown). E-commerce and IT, many other companies which were capable of doing from home, had worked during the lockdown with proper capacity.Nifty may try to regain bases. Although some ups and downs will not be surprising or sudden rise or sudden movements not surprising. Market after correction is ready for looking for bases.I also believe that economic situations are not comfortable, and consumption will not be as good as it should be due to unemployment of middle and lower middle class.Today, market may remain positive, some upside movement is possible. Keep a watch on global news during the day or announcement from government.Automobile, automobile ancillary, automobile tyres, power, infrastructure, readymade garments, FMCG, defence, engineering, dairy products, leaf-based segments, textiles, leather, pharmaceuticals, Petroleum, health-care, laboratories, chemicals, and many more segments may remain active. Small caps and medium caps may remain active.Indian Rupee may trade in between 75.30 to 76.00 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",rahu ketu sun lead day well support saturn mar moon day also touch three span id span retrograd planet indic cue foreign land issu may remain import volatil posit touch take due combin rahu ketu import mahadasha mercuri china give clear aspect border area us mahadasha moon lord border area may point concern us least three border point concern nakshtra posit three planet base neighbour area india horoscop econom wait result compani real perform period day lockdown e commerc mani compani capabl home work lockdown proper capac nifti may tri regain base although up down surpris sudden rise sudden movement surpris market correct readi look base also believ econom situat comfort consumpt good due unemploy middl lower middl class today market may remain posit upsid movement possibl keep watch global news day announc govern automobil automobil ancillari automobil tyre power infrastructur readymad garment fmcg defenc engin dairi product leaf base segment textil leather pharmaceut petroleum health care laboratori chemic mani segment may remain activ small cap medium cap may remain activ indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
